x,y
0.0,0.0
-6.100000000005821,5.7999999998137355
-8.970000000001164,9.148000000044703
-8.970000000001164,9.148000000044703
-13.400000000023283,14.399999999441206
-18.900000000023283,21.59999999962747
-18.900000000023283,21.59999999962747
-23.800000000017462,28.699999999254942
-28.5,35.799999999813735
-33.60000000000582,43.299999999813735
-37.20000000001164,47.799999999813735
-40.60000000000582,50.69999999925494
-43.4660000000149,53.18899999931455
-43.4660000000149,53.18899999931455
-47.60000000000582,56.69999999925494
-49.70000000001164,58.299999999813735
-53.10000000000582,60.5
-56.0,62.39999999944121
-59.20000000001164,64.29999999981374
-63.0,65.59999999962747
-67.60000000000582,67.19999999925494
-67.60000000000582,67.19999999925494
-71.30000000001746,67.79999999981374
-75.70000000001164,68.3999999994412
-80.5,68.69999999925494
-85.10000000000582,68.79999999981374
-90.10000000000582,68.59999999962747
-94.70000000001164,68.3999999994412
-99.30000000001746,67.79999999981374
-104.10000000000582,67.0
-109.0,65.69999999925494
-114.30000000001746,63.89999999944121
-119.10000000000582,62.19999999925494
-124.10000000000582,60.59999999962747
-128.80000000001746,58.59999999962747
-133.40000000002328,56.299999999813735
-138.10000000000582,53.89999999944121
-142.30000000001746,51.19999999925494
-146.70000000001164,48.09999999962747
-150.60000000000582,45.299999999813735
-153.60000000000582,42.89999999944121
-157.80000000001746,39.799999999813735
-160.02900000000955,37.78799999970943
-160.02900000000955,37.78799999970943
-162.27600000001257,35.82299999985844
-165.25700000001234,33.161999999545515
-168.59700000000885,29.78099999949336
-172.5789999999979,25.43999999947846
-176.70000000001164,20.699999999254942
-180.80000000001746,16.0
-185.5,10.299999999813735
-191.70000000001164,3.199999999254942
-195.80000000001746,-1.6000000005587935
-200.40000000002328,-7.2000000001862645
-204.30000000001746,-12.200000000186265
-209.90000000002328,-18.800000000745058
-213.10000000000582,-22.800000000745058
-217.40000000002328,-27.90000000037253
-221.5,-33.30000000074506
-226.20000000001164,-38.60000000055879
-229.90000000002328,-43.5
-232.80000000001746,-47.10000000055879
-237.0,-52.10000000055879
-240.60000000000582,-56.40000000037253
-244.60000000000582,-61.0
-247.90000000002328,-64.30000000074506
-251.80000000001746,-68.1000000005588
-255.0,-71.0
-258.9000000000233,-74.30000000074506
-263.20000000001164,-77.70000000018626
-267.80000000001746,-81.20000000018626
-272.30000000001746,-84.20000000018626
-276.5,-86.70000000018626
-280.70000000001164,-89.30000000074506
-284.80000000001746,-91.5
-289.1000000000058,-93.70000000018626
-294.30000000001746,-95.90000000037253
-298.80000000001746,-97.80000000074506
-302.20000000001164,-99.0
-305.30000000001746,-100.1000000005588
-308.70000000001164,-101.30000000074506
-312.1000000000058,-101.90000000037253
-315.9000000000233,-102.80000000074506
-320.1000000000058,-103.5
-324.80000000001746,-104.20000000018626
-328.20000000001164,-104.6000000005588
-332.20000000001164,-104.90000000037253
-336.0,-105.1000000005588
-340.20000000001164,-105.40000000037253
-343.80000000001746,-105.5
-347.20000000001164,-105.20000000018626
-351.70000000001164,-105.0
-356.9000000000233,-104.70000000018626
-361.6000000000058,-104.30000000074506
-361.6000000000058,-104.30000000074506
-366.1000000000058,-103.80000000074506
-371.26800000001094,-103.15500000026077
-375.1469999999972,-102.66600000020117
-375.1469999999972,-102.66600000020117
-377.97400000001653,-102.42900000046939
-381.30000000001746,-102.0
-386.4000000000233,-101.5
-391.80000000001746,-100.90000000037253
-396.6000000000058,-100.20000000018626
-406.1000000000058,-98.80000000074506
-410.80000000001746,-98.0
-414.70000000001164,-97.40000000037253
-419.0,-96.70000000018626
-422.24500000002445,-96.34700000006706
-425.05300000001444,-96.0339999999851
-428.6000000000058,-95.6000000005588
-432.47299999999814,-94.94900000002235
-432.47299999999814,-94.94900000002235
-440.9640000000072,-94.64500000048429
-447.6240000000107,-93.90299999993294
-447.6240000000107,-93.90299999993294
-454.58600000001024,-92.95700000040233
-460.6010000000242,-91.7940000006929
-460.6010000000242,-91.7940000006929
-465.4000000000233,-91.28600000031292
-469.8430000000226,-90.68600000068545
-474.70000000001164,-90.20000000018626
-487.30000000001746,-88.80000000074506
-500.70000000001164,-87.1000000005588
-506.9000000000233,-86.5
-513.2000000000116,-85.90000000037253
-518.9000000000233,-85.30000000074506
-529.7000000000116,-84.0
-534.8000000000175,-83.40000000037253
-543.1000000000058,-82.6000000005588
-553.0,-81.70000000018626
-559.7000000000116,-81.1000000005588
-568.7000000000116,-80.0
-568.7000000000116,-80.0
-577.0,-78.70000000018626
-584.0,-77.80000000074506
-590.6000000000058,-77.0
-603.1000000000058,-75.80000000074506
-610.0,-75.1000000005588
-615.0,-74.70000000018626
-615.0,-74.70000000018626
-622.9000000000233,-74.0
-630.9000000000233,-73.30000000074506
-637.4000000000233,-72.80000000074506
-646.9000000000233,-72.0
-655.0,-71.6000000005588
-662.6000000000058,-71.1000000005588
-668.1000000000058,-70.90000000037253
-672.2160000000149,-70.5440000006929
-676.8000000000175,-70.30000000074506
-676.8000000000175,-70.30000000074506
-682.5840000000026,-69.90000000037253
-687.6000000000058,-69.70000000018626
-694.1000000000058,-69.5
-699.3000000000175,-69.30000000074506
-704.6000000000058,-69.40000000037253
-711.9000000000233,-69.5
-711.9000000000233,-69.5
-717.8000000000175,-69.20000000018626
-724.0,-68.80000000074506
-729.3000000000175,-68.80000000074506
-735.2000000000116,-68.80000000074506
-740.4000000000233,-68.90000000037253
-746.5,-69.30000000074506
-751.7000000000116,-69.40000000037253
-756.7000000000116,-69.90000000037253
-762.4000000000233,-70.40000000037253
-767.4000000000233,-71.0
-774.0,-72.40000000037253
-780.2000000000116,-74.0
-787.0,-76.0
-793.8000000000175,-78.30000000074506
-800.2000000000116,-80.70000000018626
-805.4000000000233,-83.1000000005588
-811.1000000000058,-86.30000000074506
-817.1000000000058,-89.70000000018626
-822.6000000000058,-93.40000000037253
-827.4000000000233,-96.90000000037253
-832.6000000000058,-100.80000000074506
-837.5,-104.80000000074506
-840.9000000000233,-108.0
-845.0,-111.30000000074506
-845.0,-111.30000000074506
-848.7000000000116,-114.80000000074506
-850.0,-116.0
-851.8000000000175,-117.80000000074506
-855.1000000000058,-121.0
-858.3000000000175,-124.1000000005588
-861.7000000000116,-127.30000000074506
-865.1000000000058,-130.20000000018626
-868.7000000000116,-133.70000000018626
-872.6000000000058,-137.30000000074506
-877.1000000000058,-141.20000000018626
-881.0,-144.5
-885.7000000000116,-148.1000000005588
-890.0,-151.40000000037253
-893.1000000000058,-153.70000000018626
-896.6000000000058,-155.80000000074506
-900.5,-158.40000000037253
-904.0,-160.70000000018626
-907.1000000000058,-162.40000000037253
-911.2000000000116,-164.70000000018626
-914.9000000000233,-166.80000000074506
-918.6000000000058,-168.90000000037253
-925.5500000000175,-172.5
-925.5500000000175,-172.5
-928.1000000000058,-173.70000000018626
-931.6000000000058,-175.5
-936.0,-177.5
-940.3000000000175,-179.90000000037253
-944.3000000000175,-181.70000000018626
-948.8000000000175,-183.5
-954.5,-185.20000000018626
-954.5,-185.20000000018626
-957.6000000000058,-186.0
-962.2000000000116,-187.30000000074506
-966.5,-188.40000000037253
-971.6000000000058,-189.70000000018626
-977.5,-191.0
-983.5,-192.1000000005588
-989.5,-193.30000000074506
-994.5,-193.90000000037253
-998.9000000000233,-194.5
-1003.8000000000175,-194.90000000037253
-1010.2000000000116,-195.5
-1015.6000000000058,-195.90000000037253
-1021.2000000000116,-196.20000000018626
-1027.5,-195.90000000037253
-1033.0,-196.0
-1038.5,-195.70000000018626
-1043.8000000000175,-195.6000000005588
-1049.8000000000175,-195.0
-1057.1000000000058,-194.20000000018626
-1063.7000000000116,-193.30000000074506
-1070.7000000000116,-191.90000000037253
-1075.5,-191.0
-1075.5,-191.0
-1078.8000000000175,-190.0
-1084.2000000000116,-188.40000000037253
-1086.5420000000158,-187.74500000011176
-1086.5420000000158,-187.74500000011176
-1090.8000000000175,-186.70000000018626
-1095.8000000000175,-185.30000000074506
-1101.1000000000058,-183.6000000005588
-1106.3000000000175,-181.70000000018626
-1111.9000000000233,-179.5
-1118.3000000000175,-176.90000000037253
-1123.4000000000233,-174.40000000037253
-1127.5,-172.40000000037253
-1131.4000000000233,-170.5
-1136.6000000000058,-168.0
-1141.0,-165.70000000018626
-1145.6000000000058,-163.70000000018626
-1150.3000000000175,-161.1000000005588
-1155.0,-158.90000000037253
-1159.4000000000233,-156.80000000074506
-1163.4000000000233,-154.80000000074506
-1167.5,-152.90000000037253
-1172.0,-150.6000000005588
-1176.6000000000058,-148.6000000005588
-1181.4000000000233,-146.1000000005588
-1185.2000000000116,-144.20000000018626
-1190.3000000000175,-141.70000000018626
-1195.0,-139.30000000074506
-1198.7000000000116,-137.40000000037253
-1203.0,-135.20000000018626
-1207.2000000000116,-133.30000000074506
-1211.0,-131.30000000074506
-1215.1000000000058,-129.40000000037253
-1221.1000000000058,-126.70000000018626
-1222.8000000000175,-125.90000000037253
-1225.1000000000058,-124.90000000037253
-1225.1000000000058,-124.90000000037253
-1229.0,-122.5
-1233.4000000000233,-119.40000000037253
-1238.0,-114.70000000018626
-1240.1000000000058,-110.80000000074506
-1241.4000000000233,-107.40000000037253
-1242.3000000000175,-103.70000000018626
-1242.4000000000233,-101.40000000037253
-1242.3000000000175,-97.40000000037253
-1241.9000000000233,-94.70000000018626
-1240.3000000000175,-90.70000000018626
-1238.5,-86.0
-1236.9000000000233,-82.40000000037253
-1236.9000000000233,-82.40000000037253
-1234.7000000000116,-78.70000000018626
-1231.8000000000175,-73.20000000018626
-1229.4000000000233,-69.30000000074506
-1227.2000000000116,-64.90000000037253
-1224.9000000000233,-60.5
-1222.6000000000058,-55.700000000186265
-1220.3000000000175,-50.60000000055879
-1216.8000000000175,-42.60000000055879
-1214.4000000000233,-37.90000000037253
-1212.1000000000058,-32.5
-1209.6000000000058,-26.200000000186265
-1207.5,-21.0
-1205.8000000000175,-16.0
-1203.7000000000116,-10.200000000186265
-1201.5,-3.5
-1199.4000000000233,2.3999999994412065
-1197.5,7.8999999994412065
-1195.7000000000116,13.899999999441206
-1194.0,18.799999999813735
-1192.2000000000116,22.399999999441206
-1190.4000000000233,25.199999999254942
-1187.6000000000058,27.899999999441206
