x,y
0.0,0.0
2.0,1.2999999998137355
4.5,2.2000000001862645
7.199999999982538,2.7999999998137355
9.39999999999418,3.1000000005587935
12.5,3.0
15.39999999999418,2.900000000372529
19.277000000001863,2.935999999754131
25.720000000001164,2.8799999998882413
25.720000000001164,2.8799999998882413
30.10000000000582,2.7000000001862645
34.89999999999418,2.400000000372529
40.69999999998254,2.2000000001862645
45.79999999998836,2.1000000005587935
51.29999999998836,2.1000000005587935
56.19999999998254,1.900000000372529
60.5,1.900000000372529
65.0,1.900000000372529
69.89999999999418,2.2000000001862645
74.0,2.400000000372529
78.39999999999418,2.900000000372529
82.69999999998254,3.6000000005587935
87.29999999998836,4.5
91.60000000000582,5.6000000005587935
96.89999999999418,6.6000000005587935
102.39999999999418,7.900000000372529
111.69999999998254,9.900000000372529
113.74499999999534,10.313000000081956
116.18400000000838,10.84499999973923
116.18400000000838,10.84499999973923
119.88699999998789,11.707000000402331
122.63300000000163,12.347000000067055
125.19999999998254,13.25
125.19999999998254,13.25
128.39999999999418,14.0
133.19999999998254,15.110000000335276
133.19999999998254,15.110000000335276
136.2049999999872,15.740000000223517
139.89999999999418,16.40000000037253
139.89999999999418,16.40000000037253
143.82000000000698,17.16000000014901
147.54999999998836,17.850000000558794
147.54999999998836,17.850000000558794
155.69999999998254,19.600000000558794
161.69999999998254,20.700000000186265
168.79999999998836,22.200000000186265
174.39999999999418,23.600000000558794
184.60000000000582,26.100000000558794
192.29999999998836,28.100000000558794
198.0,30.0
203.19999999998254,31.600000000558794
209.29999999998836,33.90000000037253
215.29999999998836,36.10000000055879
221.5,39.0
225.0899999999965,40.85000000055879
227.60000000000582,42.15500000026077
227.60000000000582,42.15500000026077
231.29999999998836,43.90000000037253
235.19999999998254,46.10000000055879
240.69999999998254,49.0
246.10000000000582,52.200000000186265
251.29999999998836,55.299999999813735
255.39999999999418,57.799999999813735
260.8999999999942,61.200000000186265
264.8999999999942,63.90000000037253
268.32300000000396,66.32700000051409
270.0009999999893,67.38200000021607
270.0009999999893,67.38200000021607
273.1000000000058,69.79999999981374
278.29999999998836,73.5
278.29999999998836,73.5
283.8999999999942,77.1000000005588
287.69999999998254,80.1000000005588
291.5,82.79999999981374
295.29999999998836,85.6000000005588
300.8999999999942,89.70000000018626
306.19999999998254,93.5
310.1000000000058,96.40000000037253
314.5,99.6000000005588
323.1000000000058,105.90000000037253
328.0,109.5
333.29999999998836,113.29999999981374
338.1000000000058,116.70000000018626
346.79999999998836,122.90000000037253
352.29999999998836,127.1000000005588
355.29999999998836,129.29999999981374
358.0,131.29999999981374
362.6000000000058,134.6000000005588
369.6000000000058,139.5
376.1000000000058,144.20000000018626
381.3999999999942,147.40000000037253
389.29999999998836,152.70000000018626
395.6000000000058,156.5
400.69999999998254,159.5
406.5,162.5
406.5,162.5
412.19999999998254,164.6000000005588
418.3999999999942,167.0
424.79999999998836,169.0
430.6000000000058,170.70000000018626
436.29999999998836,172.1000000005588
443.3999999999942,173.79999999981374
450.5,175.29999999981374
456.69999999998254,176.79999999981374
463.0,178.29999999981374
469.3999999999942,179.90000000037253
475.1000000000058,181.20000000018626
481.3999999999942,182.79999999981374
486.69999999998254,184.29999999981374
492.19999999998254,186.0
499.5,188.5
505.0,190.40000000037253
511.19999999998254,192.90000000037253
516.0,195.0
521.8999999999942,197.79999999981374
527.2999999999884,200.5
534.1000000000058,204.40000000037253
540.0,208.0
545.6000000000058,211.5
550.0,215.1000000005588
554.6999999999825,219.0
559.2999999999884,222.90000000037253
563.5,226.90000000037253
567.0,230.40000000037253
571.0,234.5
574.6999999999825,238.5
578.7999999999884,243.40000000037253
582.0,247.40000000037253
586.2999999999884,252.6000000005588
589.3999999999942,256.5
593.1999999999825,261.0
596.8999999999942,265.70000000018626
596.8999999999942,265.70000000018626
600.8999999999942,270.90000000037253
605.6000000000058,276.79999999981374
611.3999999999942,283.70000000018626
615.6650000000081,289.20999999996275
618.5969999999797,293.08200000040233
618.5969999999797,293.08200000040233
619.5879999999888,294.1919999998063
623.7999999999884,298.79999999981374
623.7999999999884,298.79999999981374
624.676999999996,299.9769999999553
625.6000000000058,301.0
625.6000000000058,301.0
632.3640000000014,308.9640000006184
636.3999999999942,313.5
640.6000000000058,318.6000000005588
644.6999999999825,323.29999999981374
649.0,327.79999999981374
652.6000000000058,331.79999999981374
657.6000000000058,337.1000000005588
664.0,343.29999999981374
669.8999999999942,348.6000000005588
675.8999999999942,353.70000000018626
683.1000000000058,359.6000000005588
688.1000000000058,363.5
694.6000000000058,368.40000000037253
702.0,373.5
708.1999999999825,377.5
712.8999999999942,380.70000000018626
717.7999999999884,383.5
722.2999999999884,386.20000000018626
727.1999999999825,388.90000000037253
732.1999999999825,391.40000000037253
736.7999999999884,393.5
741.1000000000058,395.5
743.3999999999942,396.5
748.2999999999884,398.79999999981374
755.5,401.90000000037253
762.6999999999825,405.1000000005588
769.3999999999942,408.1000000005588
775.1000000000058,410.5
780.7999999999884,412.70000000018626
787.2999999999884,415.40000000037253
793.8999999999942,418.0
801.1000000000058,421.0
808.6000000000058,424.20000000018626
815.5,427.0
822.8999999999942,430.20000000018626
830.6000000000058,433.5
837.5,436.1000000005588
844.2999999999884,439.0
851.0,442.1000000005588
858.9210000000021,445.5910000000149
858.9210000000021,445.5910000000149
864.8830000000016,448.1450000004843
870.0369999999821,450.6450000004843
870.0369999999821,450.6450000004843
876.2999999999884,453.1000000005588
881.8999999999942,455.1000000005588
885.0959999999905,456.24399999994785
885.0959999999905,456.24399999994785
887.6999999999825,457.20000000018626
893.5,459.5
898.7999999999884,461.40000000037253
904.7999999999884,464.0
910.6039999999921,466.40199999976903
910.6039999999921,466.40199999976903
917.3999999999942,469.1000000005588
924.0,472.0
931.1999999999825,475.0
938.1000000000058,477.5
938.1000000000058,477.5
946.3999999999942,480.79999999981374
952.0,483.0
957.6999999999825,485.0
963.6000000000058,486.90000000037253
969.8999999999942,489.20000000018626
975.7999999999884,491.20000000018626
981.1999999999825,493.29999999981374
988.1999999999825,495.6000000005588
994.6999999999825,498.0
1001.6000000000058,500.29999999981374
1007.7999999999884,502.40000000037253
1014.7999999999884,504.70000000018626
1021.3999999999942,507.20000000018626
1027.0,509.1000000005588
1034.8999999999942,511.79999999981374
1042.6999999999825,514.5
1048.6520000000019,516.3670000005513
1048.6520000000019,516.3670000005513
1050.1000000000058,516.9000000003725
1056.7999999999884,519.1000000005588
1056.7999999999884,519.1000000005588
1064.1999999999825,521.5
1064.1999999999825,521.5
1072.0,523.9000000003725
1072.0,523.9000000003725
1078.0,525.7999999998137
1084.1999999999825,527.9000000003725
1089.8999999999942,529.7999999998137
1095.0,531.2999999998137
1100.1000000000058,532.9000000003725
1106.0,534.7999999998137
1106.0,534.7999999998137
1106.0,534.7999999998137
1106.0,534.7999999998137
1110.7820000000065,536.6359999999404
1109.6999999999825,538.7999999998137
1113.3899999999849,540.0099999997765
1113.3899999999849,540.0099999997765
1114.441999999981,537.8980000000447
1114.441999999981,537.8980000000447
1116.3999999999942,541.0
1118.033999999985,538.9390000002459
1119.630999999994,535.6179999997839
1116.228999999992,534.4819999998435
1116.228999999992,534.4819999998435
1112.5,533.6000000005588
1123.3189999999886,536.8629999998957
1122.1790000000037,539.8420000001788
1120.5,542.0
1125.7999999999884,540.2999999998137
1125.7999999999884,540.2999999998137
1125.7999999999884,540.2999999998137
